id,title,street,city,meta,lon,lat,zip
5779455,Spirit,Mariniersweg 9,Rotterdam,"[{'key': 'rolstoel', 'title': 'Rolstoel', 'value': 'Ja', 'presenter': 'text'}, {'key': 'baby', 'title': 'Baby', 'value': 'Ja', 'presenter': 'text'}, {'key': 'prulbak', 'title': 'Prullenbak', 'value': 'Ja', 'presenter': 'text'}]",4.48842032422824,51.9241739662942,3011 NB
5779458,Hotel New York,Koninginnenhoofd 1,Rotterdam,"[{'key': 'rolstoel', 'title': 'Rolstoel', 'value': 'Ja', 'presenter': 'text'}, {'key': 'baby', 'title': 'Baby', 'value': 'Ja', 'presenter': 'text'}, {'key': 'prulbak', 'title': 'Prullenbak', 'value': 'Ja', 'presenter': 'text'}]",4.48458812078052,51.9041084813355,3072 AD
5779461,Café Tante Sidonia,Schiedamseweg 223-A,Rotterdam,"[{'key': 'rolstoel', 'title': 'Rolstoel', 'value': 'Nee', 'presenter': 'text'}, {'key': 'baby', 'title': 'Baby', 'value': 'Nee', 'presenter': 'text'}, {'key': 'prulbak', 'title': 'Prullenbak', 'value': 'Nee', 'presenter': 'text'}]",4.4366787473179,51.9122228312572,3026 AN
5779470,Anne&Max,Korte Hoogstraat 20,Rotterdam,"[{'key': 'rolstoel', 'title': 'Rolstoel', 'value': 'Nee', 'presenter': 'text'}, {'key': 'baby', 'title': 'Baby', 'value': 'Ja', 'presenter': 'text'}, {'key': 'prulbak', 'title': 'Prullenbak', 'value': 'Nee', 'presenter': 'text'}]",4.48239671476441,51.9195239710498,3011 GL
5779473,Brasserie Timmerhuis,Halvemaanpassage 121,Rotterdam,"[{'key': 'rolstoel', 'title': 'Rolstoel', 'value': 'Nee', 'presenter': 'text'}, {'key': 'baby', 'title': 'Baby', 'value': 'Nee', 'presenter': 'text'}, {'key': 'prulbak', 'title': 'Prullenbak', 'value': 'Nee', 'presenter': 'text'}]",4.48139831230759,51.9228101376612,3011 DL
5779536,Lot en Daan,Oost-Wijnstraat 24,Rotterdam,"[{'key': 'rolstoel', 'title': 'Rolstoel', 'value': 'Nee', 'presenter': 'text'}, {'key': 'baby', 'title': 'Baby', 'value': 'Ja', 'presenter': 'text'}, {'key': 'prulbak', 'title': 'Prullenbak', 'value': 'Nee', 'presenter': 'text'}]",4.49070629000145,51.9187274283593,3011 TZ
5779539,Mooii,Oost-Wijnstraat 8,Rotterdam,"[{'key': 'rolstoel', 'title': 'Rolstoel', 'value': 'Nee', 'presenter': 'text'}, {'key': 'baby', 'title': 'Baby', 'value': 'Nee', 'presenter': 'text'}, {'key': 'prulbak', 'title': 'Prullenbak', 'value': 'Nee', 'presenter': 'text'}]",4.4912826614152,51.9188221974227,3011 TZ
5779542,Stayokay,Overblaak 85,Rotterdam,"[{'key': 'rolstoel', 'title': 'Rolstoel', 'value': 'Ja', 'presenter': 'text'}, {'key': 'baby', 'title': 'Baby', 'value': 'Nee', 'presenter': 'text'}, {'key': 'prulbak', 'title': 'Prullenbak', 'value': 'Nee', 'presenter': 'text'}]",4.49101108267231,51.9200857616265,3011 MH
5779545,Popocatepetl,Spaansepoort 71,Rotterdam,"[{'key': 'rolstoel', 'title': 'Rolstoel', 'value': 'Nee', 'presenter': 'text'}, {'key': 'baby', 'title': 'Baby', 'value': 'Ja', 'presenter': 'text'}, {'key': 'prulbak', 'title': 'Prullenbak', 'value': 'Nee', 'presenter': 'text'}]",4.49217142809831,51.9197333062628,3011 MN
5779548,Café Vader Kleinjan,Spaansepoort 73,Rotterdam,"[{'key': 'rolstoel', 'title': 'Rolstoel', 'value': 'Nee', 'presenter': 'text'}, {'key': 'baby', 'title': 'Baby', 'value': 'Ja', 'presenter': 'text'}, {'key': 'prulbak', 'title': 'Prullenbak', 'value': 'Nee', 'presenter': 'text'}]",4.49240479807608,51.9197186730014,3011 MN
5779551,Apartt,Blaak 4,Rotterdam,"[{'key': 'rolstoel', 'title': 'Rolstoel', 'value': 'Nee', 'presenter': 'text'}, {'key': 'baby', 'title': 'Baby', 'value': 'Ja', 'presenter': 'text'}, {'key': 'prulbak', 'title': 'Prullenbak', 'value': 'Nee', 'presenter': 'text'}]",4.49091876381412,51.919885721221,3011 TA
5779554,Pardoen,Spaansekade 62,Rotterdam,"[{'key': 'rolstoel', 'title': 'Rolstoel', 'value': 'Nee', 'presenter': 'text'}, {'key': 'baby', 'title': 'Baby', 'value': 'Ja', 'presenter': 'text'}, {'key': 'prulbak', 'title': 'Prullenbak', 'value': 'Nee', 'presenter': 'text'}]",4.49199650312588,51.9198839456661,3011 ML
5779557,Kade 4,Spaansekade 4,Rotterdam,"[{'key': 'rolstoel', 'title': 'Rolstoel', 'value': 'Nee', 'presenter': 'text'}, {'key': 'baby', 'title': 'Baby', 'value': 'Ja', 'presenter': 'text'}, {'key': 'prulbak', 'title': 'Prullenbak', 'value': 'Nee', 'presenter': 'text'}]",4.49139257407945,51.9199649622599,3011 ML
